StoreCode	Name	Address	City	State	CountryCode	PostalCode	MainPhone	HomePage	Hours	Categories	Description	Latitude	Longitude	c:ohSummer	c:ohHoliday	c:currencies	c:summerTime	c:summerTime2	c:ohSummer2
101618	Ulsteinvik bedriftssenter	STOREH&Oslash;LVEGEN 16	ULSTEINVIK	M&Oslash;RE OG ROMSDAL	NO	6065		https://www.dnb.no		postal		62.3386581159987	5.88986744660545						
101621	Larvik bedriftssenter	ELVEVEIEN 130	LARVIK	VESTFOLD	NO	3271		https://www.dnb.no		postal		59.0779582746918	10.0630560469609						
101646	Askim bedriftssenter	MASENGVEIEN 1	ASKIM	&Oslash;STFOLD	NO	1814		https://www.dnb.no		postal		59.5750409709483	11.1992536731621						
101647	Sarpsborg bedriftssenter	TORGET 2	SARPSBORG	&Oslash;STFOLD	NO	1707		https://www.dnb.no		postal		59.2843911818768	11.1099358990421						
101648	Moss bedriftssenter	GUDES GATE 1 C	MOSS	&Oslash;STFOLD	NO	1530		https://www.dnb.no		postal		59.4375094013369	10.6661939450723						
101746	Mo i Rana bedriftssenter	NORDRE GATE 13	MO I RANA	NORDLAND	NO	8622		https://www.dnb.no		postal		66.3205996427481	14.1475613954665						
101781	Halden bedriftssenter	GARVERGATA 6	HALDEN	&Oslash;STFOLD	NO	1772		https://www.dnb.no		postal		59.1257947564347	11.3900194616831						
101831	Spjelkavik bedriftssenter	POSTVEGEN 2	&Aring;LESUND	M&Oslash;RE OG ROMSDAL	NO	6018		https://www.dnb.no		postal		62.471615915236	6.34698408930361						
101953	Bragernes bedriftssenter	S&Oslash;REN LEMMICHS GATE 1	DRAMMEN	BUSKERUD	NO	3015		https://www.dnb.no		postal		59.7408387927986	10.2155145663147						
101955	Kolbotn bedriftssenter	SKIVEIEN 44	KOLBOTN	AKERSHUS	NO	1410		https://www.dnb.no		postal		59.8176319549485	10.8082668473395						
101956	Lillestr&oslash;m bedriftssenter	ODALSGATA 25	LILLESTR&Oslash;M	AKERSHUS	NO	2003		https://www.dnb.no		postal		59.9623439603873	11.0481708697917						
121102	Meny Dr&oslash;bak	HOLTERVEIEN 3	DR&Oslash;BAK	AKERSHUS	NO	1448		https://www.dnb.no		postal		59.6727762286843	10.6585432665018						
121108	B&aelig;rum Videosenter	KIRKEVEIEN 97	HASLUM	AKERSHUS	NO	1344		https://www.dnb.no		postal		59.917554750073	10.5609158597564						
121110	Meny Greverud	FL&Aring;TESTADVEIEN 3	OPPEG&Aring;RD	AKERSHUS	NO	1415		https://www.dnb.no		postal		59.7739794055442	10.8032299114961						
121113	Meny Snar&oslash;ya	SNAR&Oslash;YVEIEN 139	SNAR&Oslash;YA	AKERSHUS	NO	1367		https://www.dnb.no		postal		59.881905766616	10.6107111662657						
121118	Kiwi 210 Minnesund	MINNESUNDSENTERET	MINNESUND	AKERSHUS	NO	2092		https://www.dnb.no		postal		60.4029000522726	11.2426455653586						
121139	Extra Gjerdrum	ASK	GJERDRUM	AKERSHUS	NO	2022		https://www.dnb.no		postal		60.0708252041013	11.0352543948181						
121143	Extra L&oslash;venstad	L&Oslash;VENSTADTORGET 12	L&Oslash;VENSTAD	AKERSHUS	NO	2006		https://www.dnb.no		postal		59.9374496378501	11.0215582340696						
121157	Coop Prix Lindeberg&aring;sen	LINDEBERG&Aring;SEN 10	OSLO	OSLO	NO	1068		https://www.dnb.no		postal		59.9288506303187	10.8796141288901						
121180	Extra Huseby	STASJONSVEIEN 69	OSLO	OSLO	NO	0768		https://www.dnb.no		postal		59.9469199386363	10.6548587862908						
121186	Coop Mega B&oslash;ler	B&Oslash;LERLIA 2	OSLO	OSLO	NO	0691		https://www.dnb.no		postal		59.8828183975327	10.8447874315562						
121205	Veng Norge	ISEBAKKEVEIEN 6	HALDEN	&Oslash;STFOLD	NO	1788		https://www.dnb.no		postal		59.1205221250097	11.3074750631208						
121211	Kiwi Nordkisa	STORVEGEN 10	NORDKISA	AKERSHUS	NO	2055		https://www.dnb.no		postal		60.1859981160322	11.2628146311655						
121212	Joker Fenstad	SVANFOSSVEGEN 1	FENSTAD	AKERSHUS	NO	2170		https://www.dnb.no		postal		60.2199344203857	11.3917050230086						
121213	Thorvaldsen Larkollen	SKOGLYVEIEN 1 A	LARKOLLEN	&Oslash;STFOLD	NO	1560		https://www.dnb.no		postal		59.3274052201602	10.6797178344664						
121243	Spar Holmlia	DYRETR&Aring;KKET 31	OSLO	OSLO	NO	1251		https://www.dnb.no		postal		59.8269459675196	10.7843422921202						
121248	Coop Prix Degernes	IDRETTSVEIEN 2	DEGERNES	&Oslash;STFOLD	NO	1892		https://www.dnb.no		postal		59.3563151872393	11.4220182627937						
121265	Joker Skogbygda	SKOGBYGDAVEGEN 512	SKOGBYGDA	AKERSHUS	NO	2164		https://www.dnb.no		postal		60.2289133374849	11.5115561204395						
121275	Kiwi Risum	IDDEVEIEN 35	HALDEN	&Oslash;STFOLD	NO	1769		https://www.dnb.no		postal		59.1175565679981	11.4112356208875						
121278	Meny Vollebekk	BROBEKKVEIEN 52	OSLO	OSLO	NO	0598		https://www.dnb.no		postal		59.9364713212336	10.8269576196433						
121288	Extra Algarheimveien	ALGARHEIMSVEGEN 77	JESSHEIM	AKERSHUS	NO	2052		https://www.dnb.no		postal		60.1407274150997	11.2111811524806						
121291	Meny Kols&aring;s	R&Oslash;DSKIFERVEIEN 1	KOLS&Aring;S	AKERSHUS	NO	1352		https://www.dnb.no		postal		59.9165821073254	10.5007593514022						
121297	Extra Sagene	THURMANNS GATE 12 A	OSLO	OSLO	NO	0461		https://www.dnb.no		postal		59.9355797931196	10.7523889559788						
121305	Kiwi Son	HAVNEGATA 6	SON	AKERSHUS	NO	1555		https://www.dnb.no		postal		59.5259663661354	10.6892365413538						
121322	Coop Prix St.Halvardsgate	ST. HALVARDS GATE 67	OSLO	OSLO	NO	0657		https://www.dnb.no		postal		59.9073162699697	10.7808187224275						
121323	Extra R&aelig;lingen	BUHOLEN 4	R&AElig;LINGEN	AKERSHUS	NO	2005		https://www.dnb.no		postal		59.9464875278965	11.0293983652182						
121325	Matkroken Besserud	HOLMENKOLLVEIEN 96 A	OSLO	OSLO	NO	0784		https://www.dnb.no		postal		59.9572465350171	10.6729953006422						
121327	Jacobs	EKEBERGVEIEN 145	OSLO	OSLO	NO	1178		https://www.dnb.no		postal		59.8811063486804	10.7867224714297						
121345	Spar T&aring;sen	KAJ MUNKS VEI 41	OSLO	OSLO	NO	0876		https://www.dnb.no		postal		59.9525129284907	10.7513301633						
121365	Meny &Aring;neby	&Aring;NEBYVEIEN 17	HAKADAL	AKERSHUS	NO	1484		https://www.dnb.no		postal		60.0890102730607	10.8719921922467						
121371	Kiwi Lillestr&oslash;m Stasjon	STILLVERKSVEIEN 5	LILLESTR&Oslash;M	AKERSHUS	NO	2004		https://www.dnb.no		postal		59.9532978737979	11.0489985195952						
121377	Meny Skjetten	NORDENS VEI 15	SKJETTEN	AKERSHUS	NO	2013		https://www.dnb.no		postal		59.9668380440939	10.9998640045849						
121381	Meny H&oslash;vik	O.H. BANGS VEI 5	H&Oslash;VIK	AKERSHUS	NO	1363		https://www.dnb.no		postal		59.8991792705491	10.5795190552976						
121383	Extra Fetsund	GAMLE FETVEI 20	FETSUND	AKERSHUS	NO	1900		https://www.dnb.no		postal		59.9277222056408	11.1633545239111						
121386	Kiwi Bogerud	STALLERUDVEIEN 105	OSLO	OSLO	NO	0693		https://www.dnb.no		postal		59.8756841069463	10.8432289904845						
121396	Extra Vard&aring;sen	SLOTTSBERGET 2	ASKER	AKERSHUS	NO	1385		https://www.dnb.no		postal		59.82012688704	10.3825094047477						
121404	Extra Finstadjordet	FINSTADLIA 3	FINSTADJORDET	AKERSHUS	NO	1475		https://www.dnb.no		postal		59.9145135827312	10.9679993287291						
121411	Bunnpris S&oslash;rumsand	S&Oslash;RUMSANDVEGEN 69	S&Oslash;RUMSAND	AKERSHUS	NO	1920		https://www.dnb.no		postal		59.9868571468513	11.2421171280946						
121413	Matkroken Gressbanen	HOLMENKOLLVEIEN 43 B	OSLO	OSLO	NO	0376		https://www.dnb.no		postal		59.9492982674418	10.6765786747553						
121417	Ullern Dagligvare	ULLERN ALLÉ 41	OSLO	OSLO	NO	0381		https://www.dnb.no		postal		59.9285379314581	10.6471807599215						
121422	Bunnpris Tr&oslash;gstad	KIRKEVEIEN 36	TR&Oslash;GSTAD	&Oslash;STFOLD	NO	1860		https://www.dnb.no		postal		59.6408295572304	11.3164119967916						
121424	Joker Ulv&oslash;ya	VARGVEIEN 16 A	OSLO	OSLO	NO	0139		https://www.dnb.no		postal		59.870243114794	10.7726664943185						
121425	Extra Aurskog	SENTERVEIEN 10	AURSKOG	AKERSHUS	NO	1930		https://www.dnb.no		postal		59.9270877172121	11.4470831491988						
121426	Rema 1000 Lommedalen	SLAL&Aring;MVEIEN 35	LOMMEDALEN	AKERSHUS	NO	1350		https://www.dnb.no		postal		59.9556019338474	10.4804874242001						
121430	Joker R&oslash;mskog	STORVEIEN 503	R&Oslash;MSKOG	&Oslash;STFOLD	NO	1950		https://www.dnb.no		postal		59.7435755928893	11.8057509172475						
121432	Coop Prix Siggerud	SVALEVEIEN 6	SIGGERUD	AKERSHUS	NO	1404		https://www.dnb.no		postal		59.7912406638006	10.8815319575929						
121433	Joker Blaker	VESTHAGAN 1	BLAKER	AKERSHUS	NO	1925		https://www.dnb.no		postal		59.9775293181033	11.3624063695835						
121434	Kiwi Refsnes	REFSNESALLEEN 66	MOSS	&Oslash;STFOLD	NO	1518		https://www.dnb.no		postal		59.4426589469486	10.6190071292399						
121436	Extra Grorud	ROMS&Aring;SVEIEN 6	OSLO	OSLO	NO	0962		https://www.dnb.no		postal		59.9609043549906	10.8851134602463						
121437	Coop Prix Sellebakk	L&Oslash;ENVEIEN 6	SELLEBAKK	&Oslash;STFOLD	NO	1653		https://www.dnb.no		postal		59.227346834716	10.9959674494011						
121439	Coop Mega Holmen	VOGELLUND 6	NESBRU	AKERSHUS	NO	1394		https://www.dnb.no		postal		59.854433583113	10.4882699820809						
121441	Matkroken Dr&oslash;bak	KIRKEGATA 9	DR&Oslash;BAK	AKERSHUS	NO	1440		https://www.dnb.no		postal		59.6639596122438	10.628954194122						
121442	Coop Mega Hagan	HELLINGA 8 B	HAGAN	AKERSHUS	NO	1481		https://www.dnb.no		postal		59.9970356606088	10.9179914861523						
121443	Extra Mysen	SMEDGATA 30	MYSEN	&Oslash;STFOLD	NO	1850		https://www.dnb.no		postal		59.5534256437623	11.3325426701675						
121444	Coop Prix Lilleaker	LILLEAKERVEIEN 32	OSLO	OSLO	NO	0284		https://www.dnb.no		postal		59.9213157527311	10.6357334600662						
121445	Joker H&oslash;ybr&aring;ten	H&Oslash;YBR&Aring;TENVEIEN 51	OSLO	OSLO	NO	1086		https://www.dnb.no		postal		59.944037340315	10.9177623682749						
121446	Meny &Oslash;stfoldhallen	DIKEVEIEN 28	ROLVS&Oslash;Y	&Oslash;STFOLD	NO	1661		https://www.dnb.no		postal		59.2513174769424	10.9933805380591						
121447	Extra Raveien	RAVEIEN 9	&Aring;S	AKERSHUS	NO	1430		https://www.dnb.no		postal		59.665373060041	10.7918091442465						
121448	Rema 1000 Torshov	SANDAKERVEIEN 24	OSLO	OSLO	NO	0473		https://www.dnb.no		postal		59.9338146866163	10.7612331587136						
121449	Meny Bj&oslash;lsen	MOLDEGATA 1	OSLO	OSLO	NO	0445		https://www.dnb.no		postal		59.9436936585618	10.7608661624414						
121451	Extra Mortensrud	LOFSRUDVEIEN 6	OSLO	OSLO	NO	1281		https://www.dnb.no		postal		59.8484575455479	10.8295641351302						
121452	Extra Askimtorget	P.M.R&Oslash;WDES GATE 5	ASKIM	&Oslash;STFOLD	NO	1811		https://www.dnb.no		postal		59.5831024316988	11.1665263125593						
121454	Extra St. Marie gate	ST. MARIE GATE 81	SARPSBORG	&Oslash;STFOLD	NO	1706		https://www.dnb.no		postal		59.2821380044382	11.115762641693						
121455	Coop Prix Kjels&aring;s	MIDTODDVEIEN 2	OSLO	OSLO	NO	0494		https://www.dnb.no		postal		59.9631513822944	10.7838408550171						
121458	Coop Mega Linderud	ERICH MOGENS&Oslash;NS VEI 38	OSLO	OSLO	NO	0594		https://www.dnb.no		postal		59.9430636178009	10.835249773857						
121459	Kiwi Bj&oslash;rkelangen	R&Aring;DHUSVEIEN 8	BJ&Oslash;RKELANGEN	AKERSHUS	NO	1940		https://www.dnb.no		postal		59.8838209035698	11.5708208797388						
121460	Coop Prix Sk&oslash;yen&aring;sen	HAAKON TVETERS VEI 8	OSLO	OSLO	NO	0682		https://www.dnb.no		postal		59.9007773881537	10.8343789894534						
121461	Coop Mega Moss	STORGATA 41	MOSS	&Oslash;STFOLD	NO	1531		https://www.dnb.no		postal		59.4365466911383	10.6626629286323						
121462	Bunnpris &Aring;rnes	R&Aring;DHUSGATA 12	&Aring;RNES	AKERSHUS	NO	2150		https://www.dnb.no		postal		60.1231132042951	11.4682110541391						
121464	Coop Prix Str&oslash;mmen	STR&Oslash;MSVEIEN 79 A	STR&Oslash;MMEN	AKERSHUS	NO	2010		https://www.dnb.no		postal		59.950654959449	11.0108146305658						
121465	Extra Halden	GR&Oslash;NLAND 6	HALDEN	&Oslash;STFOLD	NO	1767		https://www.dnb.no		postal		59.1226419186832	11.3923622300393						
121466	Meny L&oslash;ren	L&Oslash;RENVEIEN 44	OSLO	OSLO	NO	0585		https://www.dnb.no		postal		59.930349194779	10.7939230063457						
121467	Rema 1000 Holmlia	HOLMLIAVEIEN 100	OSLO	OSLO	NO	1252		https://www.dnb.no		postal		59.8319777393337	10.7965837014535						
121468	Meny Bryn	&Oslash;STENSJ&Oslash;VEIEN 79	OSLO	OSLO	NO	0667		https://www.dnb.no		postal		59.9034370475505	10.8224104338139						
121469	Meny Manglerud	PLOGVEIEN 6	OSLO	OSLO	NO	0679		https://www.dnb.no		postal		59.8973217330643	10.8133185571151						
121471	Rema 1000 Kalbakken	TRONDHEIMSVEIEN 391	OSLO	OSLO	NO	0953		https://www.dnb.no		postal		59.9523331178359	10.8674990766774						
121472	Kiwi 581 Lambertseter Senter	LANGB&Oslash;LGEN 13	OSLO	OSLO	NO	1150		https://www.dnb.no		postal		59.8727135602853	10.8116607872204						
121474	Coop Prix Hemnes	HEMNESVEIEN 220	HEMNES	AKERSHUS	NO	1970		https://www.dnb.no		postal		59.7205069592542	11.4540887429807						
121475	Extra Slependen	PUSTUTVEIEN 6	BILLINGSTAD	AKERSHUS	NO	1396		https://www.dnb.no		postal		59.8737086520608	10.5022535313229						
121476	Coop Mega Ullev&aring;l	SOGNSVEIEN 75	OSLO	OSLO	NO	0855		https://www.dnb.no		postal		59.9491596766653	10.7324362726481						
121480	Coop Mega Metro	BIBLIOTEKGATA 30	L&Oslash;RENSKOG	AKERSHUS	NO	1473		https://www.dnb.no		postal		59.9273609124591	10.956855593834						
121481	Rema 1000 Kl&oslash;fta	TRONDHEIMSV - KL&Oslash;FTA 86	KL&Oslash;FTA	AKERSHUS	NO	2040		https://www.dnb.no		postal		60.076516709359	11.1363090102248						
121483	Coop Mega Fredrikstad	BROCHS GATE 8	FREDRIKSTAD	&Oslash;STFOLD	NO	1607		https://www.dnb.no		postal		59.2141070700983	10.9401974820872						
121484	Extra Jessheim	TRONDHEIMSV - JESSHEIM 85	JESSHEIM	AKERSHUS	NO	2050		https://www.dnb.no		postal		60.1457035239358	11.1701538659739						
121485	Coop Mega Alexander Kiellands plass	WALDEMAR THRANES GATE 72	OSLO	OSLO	NO	0175		https://www.dnb.no		postal		59.928240472897	10.7503729822479						
121486	Extra Slemdal	STASJONSVEIEN 2	OSLO	OSLO	NO	0776		https://www.dnb.no		postal		59.9504570310327	10.6938345564475						
121487	Rema 1000 Ila	WALDEMAR THRANES GATE 25	OSLO	OSLO	NO	0171		https://www.dnb.no		postal		59.9255929932389	10.7449621364547						
121488	Coop Mega Kolbotn	KOLBOTNVEIEN 35	KOLBOTN	AKERSHUS	NO	1410		https://www.dnb.no		postal		59.8103919104368	10.7980746507515						
121489	Coop Obs! Jessheim	ROMSAAS ALLÉ 1	JESSHEIM	AKERSHUS	NO	2063		https://www.dnb.no		postal		60.1431429308924	11.1643049475287						
121490	Joker Aremark		AREMARK	&Oslash;STFOLD	NO	1798		https://www.dnb.no		postal		59.2206086534048	11.6974727763223						
121491	Coop Mega T&oslash;yen	HAGEGATA 23	OSLO	OSLO	NO	0653		https://www.dnb.no		postal		59.9143235049114	10.7741800506662						
121492	Extra Stovner	STOVNER SENTER 3	OSLO	OSLO	NO	0985		https://www.dnb.no		postal		59.9621479677582	10.9245500758168						
121493	Rema 1000 Nedre Rommen	NEDRE ROMMEN 1	OSLO	OSLO	NO	0988		https://www.dnb.no		postal		59.9631192713544	10.9080235944275						
121494	Extra Iseveien	R&Aring;DHUSVEIEN 24 A	BORGENHAUGEN	&Oslash;STFOLD	NO	1739		https://www.dnb.no		postal		59.26836016572	11.1667866406681						
121495	Extra Nesoddtangen	KAPELLVEIEN 2	NESODDTANGEN	AKERSHUS	NO	1452		https://www.dnb.no		postal		59.8456232078464	10.6707008875635						
121497	Meny Fornebu	SNAR&Oslash;YVEIEN 55	FORNEBU	AKERSHUS	NO	1364		https://www.dnb.no		postal		59.8930351652419	10.6195131961336						
121498	Coop Mega Bislett	DALSBERGSTIEN 19	OSLO	OSLO	NO	0167		https://www.dnb.no		postal		59.9230903056069	10.7329241763472						
121499	Bunnpris Lambertseter	NYL&AElig;NDE 5	OSLO	OSLO	NO	1154		https://www.dnb.no		postal		59.8760165321437	10.8185418154041						
121500	Coop Mega Sj&oslash;lyst	KARENSLYST ALL&Eacute; 58	OSLO	OSLO	NO	0277		https://www.dnb.no		postal		59.9211624307189	10.6774156171377						
121501	Coop Obs! Hypermarked Lillestr&oslash;m	NITTEDALSGATA 50	LILLESTR&Oslash;M	AKERSHUS	NO	2000		https://www.dnb.no		postal		59.9571823726573	11.0364529289892						
121502	Extra Rykkinn	VALKYRIEVEIEN 2	RYKKINN	AKERSHUS	NO	1349		https://www.dnb.no		postal		59.9290836078865	10.4669725215103						
121504	Extra Auli	SENTERVEGEN 7	AULI	AKERSHUS	NO	1929		https://www.dnb.no		postal		60.034011197426	11.3509808502946						
121505	Extra Bekkestua	GAMLE RINGERIKSVEI 35 A	BEKKESTUA	AKERSHUS	NO	1357		https://www.dnb.no		postal		59.9169327737307	10.5884194740901						
121506	Bunnpris Blindern	PROBLEMVEIEN 3	OSLO	OSLO	NO	0313		https://www.dnb.no		postal		59.9404345274344	10.720978870964						
121509	Bunnpris Ryen	RYENSVINGEN 1	OSLO	OSLO	NO	0680		https://www.dnb.no		postal		59.8938358049302	10.806063107644						
121510	Rema 1000 Furuset	TRYGVE LIES PLASS 1	OSLO	OSLO	NO	1051		https://www.dnb.no		postal		59.9414794334199	10.8976490389754						
121511	Extra Tveita Senter	TVETENVEIEN 150	OSLO	OSLO	NO	0671		https://www.dnb.no		postal		59.9143020372342	10.8418315092636						
121512	Bunnpris B&aring;stad	B&Aring;STADVEIEN 651	B&Aring;STAD	&Oslash;STFOLD	NO	1866		https://www.dnb.no		postal		59.7048657278384	11.2940718851598						
121513	Meny V&oslash;yenenga	V&Oslash;YENENGTUNET 14	V&Oslash;YENENGA	AKERSHUS	NO	1339		https://www.dnb.no		postal		59.9086458770987	10.4767658837296						
121514	Rema 1000 Skullerud	JOHAN SCHARFFENBERGS V 75 A	OSLO	OSLO	NO	0694		https://www.dnb.no		postal		59.8680528319844	10.8393194103924						
121515	Extra Flateby	KJENSLIVEIEN 1	FLATEBY	AKERSHUS	NO	1911		https://www.dnb.no		postal		59.8342150359089	11.1385195246532						
121516	Rema 1000 &Aring;r&aring;sen	&Aring;R&Aring;SSVINGEN 9	KJELLER	AKERSHUS	NO	2007		https://www.dnb.no		postal		59.9642209123389	11.0652316975118						
121517	Bunnpris Sk&aring;rer	SK&Aring;RERSLETTA 60 F	L&Oslash;RENSKOG	AKERSHUS	NO	1473		https://www.dnb.no		postal		59.9210046009731	10.9553915355242						
121518	Extra Gr&aring;lum	VESTERHEIMVEIEN 2	GR&Aring;LUM	&Oslash;STFOLD	NO	1712		https://www.dnb.no		postal		59.2942832087439	11.0646031651109						
121521	Joker Eiksmarka	EIKSVEIEN 57 B	EIKSMARKA	AKERSHUS	NO	1359		https://www.dnb.no		postal		59.9443344164072	10.6140257821635						
121522	Coop Prix Kambo Forum	SKREDDERVEIEN 2	MOSS	&Oslash;STFOLD	NO	1537		https://www.dnb.no		postal		59.4642678988194	10.6894416647656						
121523	V&aring;g Post AS Ytre Enebakk	SAGSTUVEIEN 1	YTRE ENEBAKK	AKERSHUS	NO	1914		https://www.dnb.no		postal		59.7239786241147	11.0504806163802						
121524	Coop Obs! Hypermarked Vinterbro	SJ&Oslash;SKOGENVEIEN 7	VINTERBRO	AKERSHUS	NO	1407		https://www.dnb.no		postal		59.739327009967	10.7707813492604						
121525	Rema 1000 Hoffsveien	HOFFSVEIEN 10 E	OSLO	OSLO	NO	0275		https://www.dnb.no		postal		59.9257582295432	10.6747029417339						
121527	Plantasjen Tunejordet	HUNDSKINNVEIEN 97	SARPSBORG	&Oslash;STFOLD	NO	1711		https://www.dnb.no		postal		59.2877787958243	11.079043861936						
121528	Rema 1000 Skiptvet	STORVEIEN 7	SKIPTVET	&Oslash;STFOLD	NO	1816		https://www.dnb.no		postal		59.471694835853	11.1641360087421						
121529	Rema 1000 Nannestad	EKERVEGEN 2 A	NANNESTAD	AKERSHUS	NO	2030		https://www.dnb.no		postal		60.2207256421877	11.0143590756158						
121530	Extra R&aring;holt	GLADBAKKVEGEN 1	R&Aring;HOLT	AKERSHUS	NO	2070		https://www.dnb.no		postal		60.2810614581763	11.1738676347265						
121532	Extra Vestby	GARDERVEIEN 15	VESTBY	AKERSHUS	NO	1540		https://www.dnb.no		postal		59.6003456967906	10.7462227347511						
121533	Bunnpris Gjettum	DR. H&Oslash;STS VEI 2	GJETTUM	AKERSHUS	NO	1346		https://www.dnb.no		postal		59.9022887675974	10.5170011356342						
121534	Extra Br&aring;n&aring;sen	BR&Aring;N&Aring;SLIA 4	SKEDSMOKORSET	AKERSHUS	NO	2019		https://www.dnb.no		postal		59.9915064518637	11.0280897273698						
121535	Coop Prix R&aring;de	MOSSEVEIEN 4	R&Aring;DE	&Oslash;STFOLD	NO	1640		https://www.dnb.no		postal		59.3522442307107	10.872946885494						
121536	Meny R&oslash;a	V&AElig;KER&Oslash;VEIEN 205 A	OSLO	OSLO	NO	0751		https://www.dnb.no		postal		59.9479689222272	10.6438760153765						
121537	Extra Trondheimsveien	TRONDHEIMSVEIEN 5 A	OSLO	OSLO	NO	0560		https://www.dnb.no		postal		59.9182730334629	10.7611052985816						
121538	Joker Nordberg	CARL KJELSENS VEI 21 B	OSLO	OSLO	NO	0860		https://www.dnb.no		postal		59.9612221479155	10.7445287459702						
121539	Extra Sofiemyr	KONGEVEIEN 49	SOFIEMYR	AKERSHUS	NO	1412		https://www.dnb.no		postal		59.7960972873832	10.8218041484652						
121540	Extra L&oslash;renfallet	HALDENVEGEN 321	S&Oslash;RUM	AKERSHUS	NO	1923		https://www.dnb.no		postal		60.0207992008254	11.2273046436133						
121541	Rema 1000 Ammerud	AMMERUDVEIEN 21	OSLO	OSLO	NO	0958		https://www.dnb.no		postal		59.9589102054451	10.8713762763212						
121542	Coop Prix Seiersten	GUTZEITS GATE 4	FREDRIKSTAD	&Oslash;STFOLD	NO	1610		https://www.dnb.no		postal		59.216644757042	10.9261993084308						
121543	Bunnpris Hvaler	R&Oslash;D 55	VESTER&Oslash;Y	&Oslash;STFOLD	NO	1684		https://www.dnb.no		postal		59.0790165779037	10.9399614292087						
121544	Extra Manstad	LERVIKVEIEN 26	MANSTAD	&Oslash;STFOLD	NO	1626		https://www.dnb.no		postal		59.2692850626387	10.7696017524996						
121545	Extra Elton&aring;sen	GAMLE &Aring;SVEGEN 91	HOLTER	AKERSHUS	NO	2034		https://www.dnb.no		postal		60.1355769476671	11.0237772426274						
121546	Extra Langhus	LANGHUSVEIEN 211	LANGHUS	AKERSHUS	NO	1405		https://www.dnb.no		postal		59.7546066365184	10.829578595957						
121547	Extra Prinsdal	NEDRE PRINSDALS VEI 70	OSLO	OSLO	NO	1263		https://www.dnb.no		postal		59.8344250164006	10.8084573426793						
121548	Rema 1000 Halmstad	RYGGEVEIEN 375	RYGGE	&Oslash;STFOLD	NO	1580		https://www.dnb.no		postal		59.3773579134274	10.7595993755992						
121549	Rema 1000 Bj&oslash;rndal	SLIMEVEIEN 6 A	OSLO	OSLO	NO	1275		https://www.dnb.no		postal		59.8326652028429	10.8385259716595						
121550	Rema 1000 Ellingsrud	SKANSEN TERRASSE 2	OSLO	OSLO	NO	1063		https://www.dnb.no		postal		59.9386472466926	10.908051438073						
121551	Rema 1000 Haugenstua	GARVER YTTEBORGS VEI 98	OSLO	OSLO	NO	0977		https://www.dnb.no		postal		59.9530680269527	10.9089061561948						
121552	Extra Bjerke	NANNESTADVEGEN 507	MAURA	AKERSHUS	NO	2032		https://www.dnb.no		postal		60.2540544247705	11.0270353542567						
121553	Spar Sperrebotn	V&Aring;LERVEIEN 925	SPERREBOTN	&Oslash;STFOLD	NO	1591		https://www.dnb.no		postal		59.4580974653354	10.8029968168843						
121554	Rema 1000 Christian Kroghsgate	CHRISTIAN KROHGS GATE 1	OSLO	OSLO	NO	0186		https://www.dnb.no		postal		59.9140327884388	10.7567584178045						
121555	Bunnpris V&aring;lerveien	V&Aring;LERVEIEN 130	MOSS	&Oslash;STFOLD	NO	1599		https://www.dnb.no		postal		59.441566719994	10.6936593192111						
121556	Rema 1000 Veitvet	VEITVETVEIEN 8	OSLO	OSLO	NO	0596		https://www.dnb.no		postal		59.9441348744478	10.8478216851588						
121557	Tomter Bibliotek	ENGEN 2	TOMTER	&Oslash;STFOLD	NO	1825		https://www.dnb.no		postal		59.6589225588738	11.0020714999331						
121558	Hageland Fredrikstad	ROLVS&Oslash;YVEIEN 205	FREDRIKSTAD	&Oslash;STFOLD	NO	1617		https://www.dnb.no		postal		59.2406575048526	10.9745746909958						
121559	Joker Jel&oslash;y	NESVEIEN 11	MOSS	&Oslash;STFOLD	NO	1513		https://www.dnb.no		postal		59.4417927688514	10.6444217593503						
121561	Coop Prix Braveien	B R A VEIEN 55	HALDEN	&Oslash;STFOLD	NO	1782		https://www.dnb.no		postal		59.1376177468412	11.37624925696						
121562	Extra N&aelig;ridsr&oslash;d	ASAKVEIEN 27	HALDEN	&Oslash;STFOLD	NO	1785		https://www.dnb.no		postal		59.1405810436352	11.4029457128181						
121563	Coop Prix Bj&oslash;rnemyr	TOSLETTA 44	BJ&Oslash;RNEMYR	AKERSHUS	NO	1453		https://www.dnb.no		postal		59.8305167416799	10.6424236955212						
121564	Bunnpris Rakkestad	STORGATA 20	RAKKESTAD	&Oslash;STFOLD	NO	1890		https://www.dnb.no		postal		59.4255018970578	11.3423665919898						
121565	Frogner Idrettslag	TRONDHEIMSVEGEN 350	FROGNER	AKERSHUS	NO	2016		https://www.dnb.no		postal		60.0253753255877	11.0993222032244						
121566	Coop Prix Jar	STORENGVEIEN 8	JAR	AKERSHUS	NO	1358		https://www.dnb.no		postal		59.919770424957	10.6249393845277						
121567	Rema 1000 Parkveien	PARKVEIEN 21	OSLO	OSLO	NO	0352		https://www.dnb.no		postal		59.921179082074	10.728889347935						
121568	Extra Haugerud senter	HAUGERUDSENTERET 1	OSLO	OSLO	NO	0673		https://www.dnb.no		postal		59.9226730158605	10.8563821384156						
121569	Rema 1000 S&oslash;renga	S&Oslash;RENGKAIA 11	OSLO	OSLO	NO	0194		https://www.dnb.no		postal		59.9040245921341	10.7559072729898						
