StoreCode	Name	Address	City	State	CountryCode	PostalCode	MainPhone	HomePage	Hours	Categories	Description	Latitude	Longitude	c:ohSummer	c:ohHoliday	c:currencies	c:summerTime	c:summerTime2	c:ohSummer2	DescriptionEN
DNB35	DNB Fagernes	Jernbanevegen 5	FAGERNES	OPPLAND	NO	2900		https://www.dnb.no	2:10:00:14:00,3:10:00:14:00,4:10:00:14:00,5:10:00:14:00,6:10:00:14:00	Bank,Finance	R&aring;dgivningskontor uten kontanter<br/>Innskuddsautomat mynt<br/>Bedriftsr&aring;dgivere<br/>Minibank<br/>DNB Eiendom	60.9860115	9.234143257	2:10:00:14:00,3:10:00:14:00,4:10:00:14:00,5:10:00:14:00,6:10:00:14:00	2:10:00:14:30,3:10:00:14:30,4:10:00:14:30,5:10:00:14:30,6:10:00:14:30,j:0,n:09:00:12:00		0515-0831			Advisory centre without cash <br/>Automated deposit machine coin<br/>Coin roll dispenser<br/>Corporate advisors<br/>ATM<br/>Real estate<br/> <br/> <br/><br/> 
DNB152	DNB Lillehammer	Kirkegt. 72-74	LILLEHAMMER	OPPLAND	NO	2609		https://www.dnb.no	2:09:00:15:30,3:09:00:15:30,4:09:00:15:30,5:09:00:15:30,6:09:00:15:30	Bank,Finance	R&aring;dgivningskontor uten kontanter<br/>Innskuddsautomat seddel og mynt<br/>Bedriftsr&aring;dgivere<br/>Minibank<br/>DNB Eiendom	61.11600875	10.46251487	2:09:00:15:00,3:09:00:15:00,4:09:00:15:00,5:09:00:15:00,6:09:00:15:00	2:10:00:14:30,3:10:00:14:30,4:10:00:14:30,5:10:00:14:30,6:10:00:14:30,j:0,n:0		0515-0831			Advisory centre without cash <br/>Automated deposit machine<br/>Coin roll dispenser<br/>Corporate advisors<br/>ATM<br/>Real estate<br/> <br/> <br/><br/> 
DNB102	DNB Gran p&aring; Hadeland	Storgata 21	GRAN	OPPLAND	NO	2750		https://www.dnb.no	2:10:00:14:00,3:10:00:14:00,4:10:00:14:00,5:10:00:14:00,6:10:00:14:00	Bank,Finance	R&aring;dgivningskontor uten kontanter<br/>Minibank<br/>DNB Eiendom	60.35751342	10.57222843	2:10:00:14:00,3:10:00:14:00,4:10:00:14:00,5:10:00:14:00,6:10:00:14:00	2:10:00:14:30,3:10:00:14:30,4:10:00:14:30,5:10:00:14:30,6:10:00:14:30,j:0,n:09:00:12:00		0515-0831			Advisory centre without cash <br/>ATM<br/>Real estate<br/> <br/> <br/><br/> 
DNB38	DNB Karl Johan	Karl Johans gate 27	OSLO	OSLO	NO	0159		https://www.dnb.no	2:09:00:17:00,3:09:00:17:00,4:09:00:17:00,5:09:00:17:00,6:09:00:17:00,7:10:00:15:00	Bank,Finance	R&aring;dgivningskontor uten kontanter<br/>Bedriftssenter &aring;pent mandag - fredag 09.00 - 16.00<br/>Innskuddsautomat seddel og mynt<br/>Myntrullveksler<br/>Minibank<br/>DNB Eiendom	59.913633	10.739905	2:09:00:17:00,3:09:00:17:00,4:09:00:17:00,5:09:00:17:00,6:09:00:17:00,7:10:00:15:00	2:10:00:14:30,3:10:00:14:30,4:10:00:14:30,5:10:00:14:30,6:10:00:14:30,j:0,n:0		0515-0831			Advisory centre without cash<br/>Automated deposit machine<br/>Coin roll dispenser<br/>Corporate advisors<br/>ATM<br/>Real estate <br/> <br/> <br/><br/> 
DNB81	DNB Majorstuen	Kirkeveien 59	OSLO	OSLO	NO	0366		https://www.dnb.no	2:09:00:17:00,3:09:00:17:00,4:09:00:17:00,5:09:00:17:00,6:09:00:17:00,7:10:00:15:00	Bank,Finance	R&aring;dgivningskontor uten kontanter<br/>Innskuddsautomat seddel og mynt<br/>Bedriftsr&aring;dgivere<br/>Minibank<br/>DNB Eiendom	59.92884	10.715593	2:09:00:17:00,3:09:00:17:00,4:09:00:17:00,5:09:00:17:00,6:09:00:17:00,7:10:00:15:00	2:10:00:14:30,3:10:00:14:30,4:10:00:14:30,5:10:00:14:30,6:10:00:14:30,j:0,n:0		0515-0831			Advisory centre without cash<br/>Automated deposit machine<br/>Coin roll dispenser<br/>Corporate advisors<br/>ATM<br/>Real estate <br/> <br/> <br/><br/> 
DNB72	DNB Nordstrand	Ekebergveien 228A	OSLO	OSLO	NO	1162		https://www.dnb.no	2:09:00:15:30,3:09:00:15:30,4:09:00:15:30,5:09:00:15:30,6:09:00:15:30	Bank,Finance	R&aring;dgivningskontor uten kontanter<br/>DNB Eiendom<br/> <br/>Det er ingen automater ved kontoret	59.861362	10.800669	2:09:00:15:00,3:09:00:15:00,4:09:00:15:00,5:09:00:15:00,6:09:00:15:00	2:10:00:14:30,3:10:00:14:30,4:10:00:14:30,5:10:00:14:30,6:10:00:14:30,j:0,n:09:00:12:00		0515-0831			Advisory centre without cash<br/>Automated deposit machine<br/>Coin roll dispenser<br/>ATM<br/>Real estate <br/> <br/> <br/><br/> 
DNB92	DNB Stavanger	Haakon VIIs gt 9	STAVANGER	ROGALAND	NO	4005		https://www.dnb.no	2:09:00:17:00,3:09:00:17:00,4:09:00:17:00,5:09:00:17:00,6:09:00:15:30,7:10:00:15:00	Bank,Finance	R&aring;dgivningskontor uten kontanter<br/>Innskuddsautomat seddel og mynt<br/>Myntrullveksler<br/>Bedriftsr&aring;dgivere<br/>Minibank<br/>DNB Eiendom	58.96956253	5.730792999	2:09:00:17:00,3:09:00:17:00,4:09:00:17:00,5:09:00:17:00,6:09:00:15:30,7:10:00:15:00	2:10:00:14:30,3:10:00:14:30,4:10:00:14:30,5:10:00:14:30,6:10:00:14:30,j:0,n:0		0515-0831		2:09:00:15:00,3:09:00:15:00,4:09:00:15:00,5:09:00:15:00,6:09:00:15:00	Advisory centre without cash<br/>Automated deposit machine<br/>Coin roll dispenser<br/>Corporate advisors<br/>ATM<br/>Real estate <br/> <br/> <br/><br/> 
DNB7	DNB Haugesund	Haraldsgt. 125	HAUGESUND	ROGALAND	NO	5501		https://www.dnb.no	2:09:00:15:30,3:09:00:15:30,4:09:00:15:30,5:09:00:15:30,6:09:00:15:30,7:10:00:15:00	Bank,Finance	R&aring;dgivningskontor uten kontanter<br/>Innskuddsautomat seddel og mynt<br/>Bedriftsr&aring;dgivere<br/>Minibank<br/>DNB Eiendom	59.41245651	5.270389556	2:09:00:17:00,3:09:00:17:00,4:09:00:17:00,5:09:00:17:00,6:09:00:15:30,7:10:00:15:00	2:10:00:14:30,3:10:00:14:30,4:10:00:14:30,5:10:00:14:30,6:10:00:14:30,j:0,n:0		0515-0831			Advisory centre without cash<br/>Coin roll dispenser<br/>Corporate advisors<br/>ATM<br/>Real estate<br/> <br/> <br/><br/> 
DNB74	DNB Bryne	Hetlandsgata 9, 9 etg	BRYNE	ROGALAND	NO	4344		https://www.dnb.no	2:09:00:15:30,3:09:00:15:30,4:09:00:15:30,5:09:00:15:30,6:09:00:15:30	Bank,Finance	R&aring;dgivningskontor uten kontanter<br/>Bedriftsr&aring;dgivere<br/>DNB Eiendom	58.734328	5.650299	2:09:00:15:00,3:09:00:15:00,4:09:00:15:00,5:09:00:15:00,6:09:00:15:00	2:10:00:14:30,3:10:00:14:30,4:10:00:14:30,5:10:00:14:30,6:10:00:14:30,j:0,n:09:00:12:00		0515-0831			Advisory centre without cash<br/>Corporate advisors<br/>Real estate<br/> <br/> <br/><br/> 
DNB137	DNB Sandnes	Langgata 2d	SANDNES	ROGALAND	NO	4306		https://www.dnb.no	2:09:00:15:30,3:09:00:15:30,4:09:00:15:30,5:09:00:15:30,6:09:00:15:30	Bank,Finance	R&aring;dgivningskontor uten kontanter<br/>Bedriftsr&aring;dgivere<br/>Minibank<br/>DNB Eiendom	58.85060501	5.732306957	2:09:00:15:00,3:09:00:15:00,4:09:00:15:00,5:09:00:15:00,6:09:00:15:00	2:10:00:14:30,3:10:00:14:30,4:10:00:14:30,5:10:00:14:30,6:10:00:14:30,j:0,n:09:00:12:00		0515-0831			Advisory centre without cash<br/>Corporate advisors<br/>ATM<br/>Real estate<br/> <br/> <br/><br/> 
DNB54	DNB F&oslash;rde	Storehagen 1b	F&Oslash;RDE	SOGN OG FJORDANE	NO	6800		https://www.dnb.no	2:09:00:15:30,3:09:00:15:30,4:09:00:15:30,5:09:00:15:30,6:09:00:15:30	Bank,Finance	R&aring;dgivningskontor uten kontanter<br/>Bedriftsr&aring;dgivere<br/>Minibank	61.45190811	5.856609344	2:09:00:15:00,3:09:00:15:00,4:09:00:15:00,5:09:00:15:00,6:09:00:15:00	2:10:00:14:30,3:10:00:14:30,4:10:00:14:30,5:10:00:14:00,6:10:00:14:00,j:0,n:09:00:12:00		0515-0831			Advisory centre without cash<br/>Corporate advisors<br/>ATM<br/> <br/> <br/><br/> 
DNB19	DNB Trondheim, Torvet	Munkegt. 22	TRONDHEIM	S&Oslash;R-TR&Oslash;NDELAG	NO	7013		https://www.dnb.no	2:09:00:17:00,3:09:00:17:00,4:09:00:17:00,5:09:00:17:00,6:09:00:15:30,7:10:00:15:00	Bank,Finance	R&aring;dgivningskontor uten kontanter<br/>Innskuddsautomat seddel og mynt<br/>Myntrullveksler<br/>Minibank<br/>DNB Eiendom	63.4300003	10.39471817	2:09:00:17:00,3:09:00:17:00,4:09:00:17:00,5:09:00:17:00,6:09:00:15:30,7:10:00:15:00	2:10:00:14:30,3:10:00:14:30,4:10:00:14:30,5:10:00:14:30,6:10:00:14:30,j:0,n:09:00:12:00		0515-0831			Advisory centre without cash<br/>Automated deposit machine<br/>Coin roll dispenser<br/>ATM<br/>Real estate<br/> <br/> <br/><br/> 
DNB41	DNB Skien	Hesselbergs gate 4	SKIEN	TELEMARK	NO	3717		https://www.dnb.no	2:09:00:15:30,3:09:00:15:30,4:09:00:15:30,5:09:00:15:30,6:09:00:15:30	Bank,Finance	R&aring;dgivningskontor uten kontanter<br/>Bedriftsr&aring;dgivere<br/>Minibank<br/>DNB Eiendom	59.20923614	9.606714248	2:09:00:15:00,3:09:00:15:00,4:09:00:15:00,5:09:00:15:00,6:09:00:15:00	2:10:00:14:30,3:10:00:14:30,4:10:00:14:30,5:10:00:14:30,6:10:00:14:30,j:0,n:09:00:12:00		0515-0831			Advisory centre without cash<br/>Corporate advisors<br/>ATM<br/>Real estate<br/> <br/> <br/><br/> 
DNB62	DNB Porsgrunn	Storgata 141	PORSGRUNN	TELEMARK	NO	3901		https://www.dnb.no	2:09:00:15:30,3:09:00:15:30,4:09:00:15:30,5:09:00:15:30,6:09:00:15:30	Bank,Finance	R&aring;dgivningskontor uten kontanter<br/>Innskuddsautomat mynt<br/>Bedriftsr&aring;dgivere<br/>Minibank<br/>DNB Eiendom	59.14035034	9.654570579	2:09:00:15:00,3:09:00:15:00,4:09:00:15:00,5:09:00:15:00,6:09:00:15:00	2:10:00:14:30,3:10:00:14:30,4:10:00:14:30,5:10:00:14:30,6:10:00:14:30,j:0,n:09:00:12:00		0515-0831			Advisory centre without cash<br/>Automated deposit machine coin<br/>Coin roll dispenser<br/>Corporate advisors<br/>ATM<br/>Real estate<br/> <br/> <br/><br/> 
DNB139	DNB Troms&oslash;	Fredrik Langes gate 22	TROMS&Oslash;	TROMS	NO	9292		https://www.dnb.no	2:09:00:17:00,3:09:00:17:00,4:09:00:17:00,5:09:00:17:00,6:09:00:15:30,7:10:00:15:00	Bank,Finance	R&aring;dgivningskontor uten kontanter<br/>Innskuddsautomat seddel og mynt<br/>Myntrullveksler<br/>Bedriftsr&aring;dgivere<br/>Minibank<br/>DNB Eiendom	69.649625	18.954806	2:09:00:17:00,3:09:00:17:00,4:09:00:17:00,5:09:00:17:00,6:09:00:15:30,7:10:00:15:00	2:10:00:14:30,3:10:00:14:30,4:10:00:14:30,5:10:00:14:30,6:10:00:14:30,j:0,n:0		0515-0831			Advisory centre without cash<br/>Automated deposit machine<br/>Coin roll dispenser<br/>Corporate advisors<br/>ATM<br/>Real estate<br/> <br/> <br/><br/> 
DNB138	DNB Harstad	Sj&oslash;gata 5	HARSTAD	TROMS	NO	9480		https://www.dnb.no	2:09:00:15:30,3:09:00:15:30,4:09:00:15:30,5:09:00:15:30,6:09:00:15:30	Bank,Finance	R&aring;dgivningskontor uten kontanter<br/>Bedriftsr&aring;dgivere<br/>Minibank<br/>DNB Eiendom	68.80094146	16.54398727	2:09:00:15:00,3:09:00:15:00,4:09:00:15:00,5:09:00:15:00,6:09:00:15:00	2:10:00:14:30,3:10:00:14:30,4:10:00:14:30,5:10:00:14:30,6:10:00:14:30,j:0,n:09:00:12:00		0515-0831			Advisory centre without cash<br/>Corporate advisors<br/>ATM<br/>Real estate<br/> <br/> <br/><br/> 
DNB55	DNB Kristiansand 	Markens gate 19	KRISTIANSAND 	VEST-AGDER	NO	4612		https://www.dnb.no	2:09:00:18:00,3:09:00:18:00,4:09:00:18:00,5:09:00:18:00,6:09:00:15:30,7:10:00:15:00	Bank,Finance	R&aring;dgivningskontor uten kontanter<br/>Innskuddsautomat seddel<br/>Myntrullveksler<br/>Bedriftsr&aring;dgivere<br/>Minibank<br/>DNB Eiendom	58.145005	7.993777	2:09:00:18:00,3:09:00:18:00,4:09:00:18:00,5:09:00:18:00,6:09:00:15:30,7:10:00:15:00	2:10:00:14:30,3:10:00:14:30,4:10:00:14:30,5:10:00:14:30,6:10:00:14:30,j:0,n:0		0515-0831			Advisory centre without cash<br/>Automated deposit machine banknote<br/>Coin roll dispenser<br/>Corporate advisors<br/>ATM<br/>Real estate<br/> <br/> <br/><br/> 
DNB51	DNB Horten	Apotekergata 20	HORTEN	VESTFOLD	NO	3191		https://www.dnb.no	2:09:00:15:30,3:09:00:15:30,4:09:00:15:30,5:09:00:15:30,6:09:00:15:30	Bank,Finance	R&aring;dgivningskontor uten kontanter<br/>Innskuddsautomat seddel og mynt<br/>Bedriftsr&aring;dgivere<br/>Minibank<br/>DNB Eiendom<br/>	59.41630172	10.48337936	2:09:00:15:00,3:09:00:15:00,4:09:00:15:00,5:09:00:15:00,6:09:00:15:00	2:10:00:14:30,3:10:00:14:30,4:10:00:14:30,5:10:00:14:30,6:10:00:14:30,j:0,n:09:00:12:00		0515-0831			Advisory centre without cash<br/>Automated deposit machine<br/>Coin roll dispenser<br/>Corporate advisors<br/>ATM<br/>Real estate<br/> <br/> <br/><br/> 
DNB22	DNB T&oslash;nsberg	M&oslash;llegaten 9	T&Oslash;NSBERG	VESTFOLD	NO	3111		https://www.dnb.no	2:09:00:17:00,3:09:00:17:00,4:09:00:17:00,5:09:00:17:00,6:09:00:15:30,7:10:00:15:00	Bank,Finance	R&aring;dgivningskontor uten kontanter<br/>Minibank<br/>Innskuddsautomat	59.269407	10.408554	2:09:00:17:00,3:09:00:17:00,4:09:00:17:00,5:09:00:17:00,6:09:00:15:30,7:10:00:15:00	2:10:00:14:30,3:10:00:14:30,4:10:00:14:30,5:10:00:14:30,6:10:00:14:30,j:0,n:0		0515-0831			Advisory centre without cash<br/>Automated deposit machine<br/>Coin roll dispenser<br/>ATM<br/>Real estate<br/> <br/> <br/><br/> 
DNB42	DNB Sandefjord	Jernbanealleen 13	SANDEFJORD	VESTFOLD	NO	3210		https://www.dnb.no	2:09:00:15:30,3:09:00:15:30,4:09:00:15:30,5:09:00:15:30,6:09:00:15:30	Bank,Finance	R&aring;dgivningskontor uten kontanter<br/>Innskuddsautomat Mynt<br/>Minibank<br/>Bedriftsr&aring;dgivere<br/>DNB Eiendom	59.129472	10.225416	2:09:00:15:00,3:09:00:15:00,4:09:00:15:00,5:09:00:15:00,6:09:00:15:00	2:10:00:14:30,3:10:00:14:30,4:10:00:14:30,5:10:00:14:30,6:10:00:14:30,j:0,n:09:00:12:00		0515-0831			Advisory centre without cash<br/>Automated deposit machine<br/>Coin roll dispenser<br/>Corporate advisors<br/>ATM<br/>Real estate<br/> <br/> <br/><br/> 
DNB119	DNB Larvik	Sanden 1	LARVIK	VESTFOLD	NO	3264		https://www.dnb.no	2:09:00:15:30,3:09:00:15:30,4:09:00:15:30,5:09:00:15:30,6:09:00:15:30	Bank,Finance	R&aring;dgivningskontor uten kontanter<br/>Innskuddsautomat seddel og mynt<br/>Bedriftsr&aring;dgivere<br/>Minibank<br/>DNB Eiendom	59.05090332	10.02287197	2:09:00:15:00,3:09:00:15:00,4:09:00:15:00,5:09:00:15:00,6:09:00:15:00	2:10:00:14:30,3:10:00:14:30,4:10:00:14:30,5:10:00:14:30,6:10:00:14:30,j:0,n:09:00:12:00		0515-0831			Advisory centre without cash<br/>Automated deposit machine<br/>Coin roll dispenser<br/>Corporate advisors<br/>ATM<br/>Real estate<br/> <br/> <br/><br/> 
DNB23	DNB Askim	A. B. Aarstens gate 2	ASKIM	&Oslash;STFOLD	NO	1830		https://www.dnb.no	2:09:00:15:30,3:09:00:15:30,4:09:00:15:30,5:09:00:15:30,6:09:00:15:30	Bank,Finance	R&aring;dgivningskontor uten kontanter<br/>Innskuddsautomat seddel og mynt<br/>Minibank<br/>DNB Eiendom	59.58294296	11.16083717	2:09:00:15:00,3:09:00:15:00,4:09:00:15:00,5:09:00:15:00,6:09:00:15:00	2:10:00:14:30,3:10:00:14:30,4:10:00:14:30,5:10:00:14:30,6:10:00:14:30,j:0,n:09:00:12:00		0515-0831			Advisory centre without cash<br/>Automated deposit machine<br/>ATM<br/>Real estate<br/> <br/> <br/><br/> 
DNB126	DNB Moss	Dronningens gate 19	MOSS	&Oslash;STFOLD	NO	1530		https://www.dnb.no	2:09:00:15:30,3:09:00:15:30,4:09:00:15:30,5:09:00:15:30,6:09:00:15:30	Bank,Finance	R&aring;dgivningskontor uten kontanter<br/>Innskuddsautomat seddel og mynt<br/>Bedriftsr&aring;dgivere<br/>Minibank<br/>DNB Eiendom	59.43559265	10.66237926	2:09:00:15:00,3:09:00:15:00,4:09:00:15:00,5:09:00:15:00,6:09:00:15:00	2:10:00:14:30,3:10:00:14:30,4:10:00:14:30,5:10:00:14:30,6:10:00:14:30,j:0,n:09:00:12:00		0515-0831			Advisory centre without cash<br/>Automated deposit machine<br/>Corporate advisors<br/>ATM<br/>Real estate<br/> <br/> <br/><br/> 
DNB101	DNB Fredrikstad	Nygaardsgata 55	FREDRIKSTAD	&Oslash;STFOLD	NO	1607		https://www.dnb.no	2:09:00:17:00,3:09:00:17:00,4:09:00:17:00,5:09:00:17:00,6:09:00:15:30,7:10:00:15:00	Bank,Finance	R&aring;dgivningskontor uten kontanter<br/>Innskuddsautomat seddel og mynt<br/>Bedriftsr&aring;dgivere<br/>Minibank<br/>DNB Eiendom	59.21349716	10.93763923	2:09:00:17:00,3:09:00:17:00,4:09:00:17:00,5:09:00:17:00,6:09:00:15:30,7:10:00:15:00	2:10:00:14:30,3:10:00:14:30,4:10:00:14:30,5:10:00:14:30,6:10:00:14:30,j:0,n:0		0515-0831			Advisory centre without cash<br/>Automated deposit machine<br/>Coir roll dispenser<br/>Corporate advisors<br/>ATM<br/>Real estate<br/> <br/> <br/><br/> 
DNB110	DNB Sarpsborg	Torggata 6	SARPSBORG	&Oslash;STFOLD	NO	1707		https://www.dnb.no	2:09:00:15:30,3:09:00:15:30,4:09:00:15:30,5:09:00:15:30,6:09:00:15:30	Bank,Finance	R&aring;dgivningskontor uten kontanter<br/>Innskuddsautomat seddel og mynt<br/>Bedriftsr&aring;dgivere<br/>Minibank<br/>DNB Eiendom<br/><br/>	59.28418731	11.11247158	2:09:00:15:00,3:09:00:15:00,4:09:00:15:00,5:09:00:15:00,6:09:00:15:00	2:10:00:14:30,3:10:00:14:30,4:10:00:14:30,5:10:00:14:30,6:10:00:14:30,j:0,n:09:00:12:00		0515-0831			Advisory centre without cash<br/>Automated deposit machine<br/>Coir roll dispenser<br/>Corporate advisors<br/>ATM<br/>Real estate<br/> <br/> <br/><br/> 
DNB5	DNB Storo	Vitaminveien 6	OSLO	OSLO	NO	0485		https://www.dnb.no	2:09:00:17:00,3:09:00:17:00,4:09:00:17:00,5:09:00:17:00,6:09:00:15:30,7:10:00:15:00	Bank,Finance	R&aring;dgivningskontor uten kontanter<br/>Bedriftsr&aring;dgivere<br/>Minibank<br/>DNB Eiendom	59.946070	10.774998	2:09:00:17:00,3:09:00:17:00,4:09:00:17:00,5:09:00:17:00,6:09:00:15:30,7:10:00:15:00	2:10:00:14:30,3:10:00:14:30,4:10:00:14:30,5:10:00:14:30,6:10:00:14:30,j:0,n:0		0515-0831			Advisory centre without cash<br/>Corporate advisors<br/>ATM<br/>Real estate<br/> <br/> <br/><br/> 
DNB8	DNB Fornebu	Forneburingen 209	OSLO	AKERSHUS	NO	1364		https://www.dnb.no	2:09:00:15:30,3:09:00:15:30,4:09:00:15:30,5:09:00:15:30,6:09:00:15:30	Bank,Finance	R&aring;dgivningskontor uten kontanter<br/>Utvendig minibank: NOK, EUR, USD<br/>DNB Eiendom<br/>	59.896014	10.621346	2:09:00:15:00,3:09:00:15:00,4:09:00:15:00,5:09:00:15:00,6:09:00:15:00	2:10:00:14:30,3:10:00:14:30,4:10:00:14:30,5:10:00:14:30,6:10:00:14:30,j:0,n:09:00:12:00		0515-0831			Advisory centre without cash<br/>ATM<br/>Real estate<br/> <br/> <br/><br/> 
DNB10	DNB Oslo Lufthavn - Ankomst	Postboks 40	Gardermoen	AKERSHUS	NO	2061		https://www.dnb.no	2:07:30:23:00,3:07:30:23:00,4:07:30:23:00,5:07:30:23:00,6:07:30:23:00,7:09:00:23:00,1:09:00:23:00	Bank,Finance	Salg av valuta i minibank og kontor<br/>Myntrullveksler	60.19342041	11.09965324	2:07:30:23:00,3:07:30:23:00,4:07:30:23:00,5:07:30:23:00,6:07:30:23:00,7:09:00:23:00,1:09:00:23:00	2:09:00:15:00,3:07:30:23:00,4:07:30:23:00,5:07:30:23:00,6:07:30:23:00,7:09:00:23:00,1:09:00:13:00		0515-0831			24-hour depositary<br/>Coin roll dispenser 
